사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023041600100374,2023년 4월 16일 20시,일요일,경기도 수원시 영통구 영통동,경상사고,0,0,3,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,이륜,남,40세,상해없음,보행자,남,30세,경상
2023041600100397,2023년 4월 16일 21시,일요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,이륜,남,62세,경상
2023041600100426,2023년 4월 16일 23시,일요일,경기도 수원시 권선구 오목천동,경상사고,0,0,3,0,차대차 - 추돌,기타,건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,승용,남,45세,경상
2023041700100202,2023년 4월 17일 11시,월요일,경기도 수원시 장안구 영화동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,화물,남,34세,부상신고
2023041700100205,2023년 4월 17일 11시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,이륜,남,30세,경상
2023041700100278,2023년 4월 17일 13시,월요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,42세,경상
2023041700100432,2023년 4월 17일 17시,월요일,경기도 수원시 팔달구 고등동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,59세,상해없음,보행자,남,70세,중상
2023041700100482,2023년 4월 17일 18시,월요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,51세,경상
2023041700100483,2023년 4월 17일 18시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,승용,여,28세,경상
2023041800100058,2023년 4월 18일 07시,화요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,50세,상해없음,승용,여,36세,경상
2023041800100082,2023년 4월 18일 08시,화요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,59세,상해없음,보행자,남,28세,경상
2023041800100083,2023년 4월 18일 08시,화요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,64세,경상,승합,남,61세,상해없음
2023041800100114,2023년 4월 18일 09시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,74세,상해없음,승용,여,49세,상해없음
2023041800100158,2023년 4월 18일 11시,화요일,경기도 수원시 팔달구 지동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,젖음/습기,비,교차로 - 교차로부근,화물,남,70세,상해없음,이륜,남,50세,중상
2023041800100183,2023년 4월 18일 12시,화요일,경기도 수원시 팔달구 북수동,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,상해없음,특수,남,70세,경상
2023041800100184,2023년 4월 18일 12시,화요일,경기도 수원시 팔달구 북수동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,54세,부상신고,승용,여,62세,상해없음
2023041800100190,2023년 4월 18일 12시,화요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,기타 - 기타,승용,여,54세,상해없음,이륜,남,42세,경상
2023041800100243,2023년 4월 18일 14시,화요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,이륜,남,40세,경상
2023041800100356,2023년 4월 18일 17시,화요일,경기도 수원시 장안구 조원동,중상사고,0,1,2,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,경상,승용,여,44세,중상
2023041800100365,2023년 4월 18일 17시,화요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,개인형이동수단(PM),여,21세,상해없음,승용,여,49세,상해없음
2023041800100422,2023년 4월 18일 19시,화요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,이륜,남,28세,상해없음,승용,남,39세,상해없음
2023041800100462,2023년 4월 18일 21시,화요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,자전거,여,27세,경상
2023041800100463,2023년 4월 18일 21시,화요일,경기도 수원시 장안구 영화동,경상사고,0,0,3,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,59세,경상
2023041900100035,2023년 4월 19일 06시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,승용,남,53세,경상
2023041900100036,2023년 4월 19일 06시,수요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,46세,경상
2023041900100091,2023년 4월 19일 08시,수요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,2,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,25세,부상신고,승용,남,54세,상해없음
2023041900100135,2023년 4월 19일 09시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,여,68세,상해없음,승용,남,36세,경상
2023041900100163,2023년 4월 19일 10시,수요일,경기도 수원시 장안구 이목동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,경상,,,,
2023041900100190,2023년 4월 19일 11시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,이륜,남,59세,경상
2023041900100283,2023년 4월 19일 14시,수요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,57세,부상신고,승용,남,42세,경상
2023041900100290,2023년 4월 19일 14시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,63세,상해없음,승용,남,72세,상해없음
2023041900100393,2023년 4월 19일 17시,수요일,경기도 수원시 팔달구 팔달로1가,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,,,,
2023041900100447,2023년 4월 19일 18시,수요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,19세,상해없음,원동기,남,43세,경상
2023041900100491,2023년 4월 19일 19시,수요일,경기도 수원시 권선구 오목천동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,27세,상해없음,승용,남,24세,경상
2023041900100516,2023년 4월 19일 20시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,여,36세,상해없음,보행자,남,57세,경상
2023041900100519,2023년 4월 19일 20시,수요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대차 - 후진중충돌,불법유턴,젖음/습기,맑음,단일로 - 기타,승용,남,40세,상해없음,이륜,남,17세,경상
2023041900100520,2023년 4월 19일 20시,수요일,경기도 수원시 팔달구 매산로1가,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,57세,중상
2023041900100546,2023년 4월 19일 21시,수요일,경기도 수원시 영통구 이의동,중상사고,0,1,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,건설기계,남,64세,상해없음,승용,남,60세,경상
2023041900100562,2023년 4월 19일 22시,수요일,경기도 수원시 영통구 이의동,중상사고,0,1,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 터널,화물,남,46세,상해없음,승용,여,49세,중상
2023042000100030,2023년 4월 20일 03시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,18세,경상
2023042000100096,2023년 4월 20일 08시,목요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,여,27세,경상
2023042000100320,2023년 4월 20일 15시,목요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,여,83세,경상
2023042000100522,2023년 4월 20일 20시,목요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,47세,경상
2023042000100526,2023년 4월 20일 20시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,이륜,남,50세,경상
2023042000100552,2023년 4월 20일 21시,목요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,43세,경상
2023042100100005,2023년 4월 21일 00시,금요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,69세,중상,특수,남,56세,기타불명
2023042100100006,2023년 4월 21일 00시,금요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,22세,기타불명,승용,남,28세,경상
2023042100100126,2023년 4월 21일 09시,금요일,경기도 수원시 팔달구 고등동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,개인형이동수단(PM),여,50세,경상
2023042100100161,2023년 4월 21일 10시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,남,33세,경상
2023042100100170,2023년 4월 21일 10시,금요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,승용,여,50세,경상
2023042100100192,2023년 4월 21일 11시,금요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,57세,상해없음,승용,여,42세,경상
2023042100100222,2023년 4월 21일 12시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,기타불명,남,61세,상해없음,자전거,남,78세,경상
2023042100100256,2023년 4월 21일 13시,금요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,승용,남,60세,상해없음,승용,남,69세,상해없음
2023042100100257,2023년 4월 21일 13시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,,,,
2023042100100258,2023년 4월 21일 13시,금요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,자전거,남,25세,상해없음,자전거,남,77세,경상
2023042100100284,2023년 4월 21일 14시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,81세,상해없음,자전거,남,53세,경상
2023042100100285,2023년 4월 21일 14시,금요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,58세,상해없음,이륜,남,26세,경상
2023042100100417,2023년 4월 21일 17시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,승용,남,32세,경상
2023042100100473,2023년 4월 21일 18시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,23세,상해없음,승용,남,27세,경상
